generation;individualId;numIters;numFactors;regularization;learningRate;cumulativeMAE;cumulativeCoverage
1;59;77;134;0.6380126809040646;0.023081630851373783;0.20491863320738563;0.27786934819834597
1;60;75;158;0.06328332860619071;0.022795304652432295;0.22231084884403646;0.5023658687652566
1;61;292;18;0.20086574496416965;0.04197638937559141;0.11820332815454364;0.3646654279156192
1;62;219;194;0.328088931494909;0.043073008318449374;0.27922596484172885;0.2809764272962437
1;63;53;132;0.2748248390258407;0.0315940278346822;0.23003893050748045;0.3198335701533865
1;64;227;117;0.07057196617927074;0.03736485917688014;0.25109370560080835;0.49902342696833896
1;65;174;85;0.29224620516130373;0.011362638818473735;0.21400005229788924;0.2937443072102598
1;66;262;35;0.14774933104980925;0.025904833902045933;0.22122418389624965;0.4028456297591722
1;67;106;52;0.19826401730555587;0.02107251033467553;0.19354264904589863;0.36039333989142713
1;68;237;111;0.16589075738119152;0.019537460950638838;0.25127054157171685;0.3920463438627172
1;69;129;4;0.033055900511338235;0.009299677335836538;0.20828159462884507;0.54048996247313
1;70;239;43;0.29649326860896913;0.03980028271995549;0.17226880932461985;0.30282129194447477
1;71;176;87;0.06535397287709802;0.037117484454576334;0.23664317759536369;0.5055069042153969
1;72;271;160;0.5116421646202197;0.026398282292220156;0.12285429082930384;0.2727506831347688
1;73;237;111;0.16589075738119152;0.019537460950638838;0.25127054157171685;0.3920463438627172
1;74;85;196;0.5775946583678448;0.0035705079352657794;0.17394527293175277;0.30093372681896013
1;75;107;146;0.584932609498762;0.04659794722654357;0.11622220807263713;0.2734150909024665
1;76;239;43;0.29649326860896913;0.03980028271995549;0.17226880932461985;0.30282129194447477
1;77;182;8;0.19524302597653792;0.035730351335482004;0.11163580222816102;0.36460640507159253
1;78;70;47;0.4426830469426384;0.012690048999941621;0.14146077951081862;0.28016191204867563
1;79;167;95;0.24545145313312972;0.03296515524232766;0.25601859263274485;0.34412008598389626
1;80;81;109;0.07173198105945867;0.017283329652228518;0.21313813302343193;0.48311553175210403
1;81;40;130;0.07312423620466266;0.03368767837577456;0.21771216008628164;0.48553109629467706
1;82;56;24;0.4727938917967288;0.029708521478409456;0.11249450823376823;0.27369213393084857
1;83;272;136;0.691821347638038;0.004219922257151711;0.1837552205494281;0.2783152985754363
1;84;80;164;0.1536219475949232;0.046088825857448425;0.25432482063245365;0.40523612780996104
1;85;99;52;0.5796402267170742;0.015157285760125244;0.13635849541266415;0.27465486209786133
1;86;147;57;0.2517539254945679;0.04816401413001954;0.23585685800467088;0.3391853390170146
1;87;68;50;0.7397911535502276;0.032311447788621654;0.0942322179889163;0.2722598462491347
1;88;105;6;0.32540556919741226;0.03783211574894685;0.09777995837310237;0.27333843407294056
1;89;257;119;0.1601233857309376;0.024553663185640482;0.26293278409053955;0.3979683025467263
1;90;51;152;0.3088486079692294;0.029195709104282496;0.23448232258428758;0.30052071264619085
1;91;18;89;0.19432239825472927;0.03562850918790549;0.19445571188703914;0.3665360877327212
1;92;38;28;0.6050646170113767;0.00660668781254157;0.08988304458928986;0.27835523007979013
1;93;19;97;0.1259550538164432;0.022612609903529004;0.18887969903400229;0.40993361751739715
